COD_ZONA,CONDICAO_ATIVIDADE,QTD
304,Nunca Trabalhou,5927.954141327263
304,Dona de Casa,1959.008036091954
304,Estudante,14868.577875584688
305,Ocupado,52484.91394895737
305,Faz Bico,6577.649900391815
305,Em Licença Médica,1122.4222765182421
305,Aposentado,10927.213441113114
305,Sem Trabalho,12866.288724054042
305,Nunca Trabalhou,9875.001445731994
305,Dona de Casa,7214.634468304896
305,Estudante,26222.886637495812
306,Ocupado,27058.93139654903
306,Faz Bico,9387.249921985305
306,Em Licença Médica,1853.8013547058845
306,Aposentado,4846.939162127453
306,Sem Trabalho,10469.956173764713
306,Nunca Trabalhou,6197.144355294127
306,Dona de Casa,8788.087138882358
306,Estudante,13606.871139752457
307,Ocupado,39519.54191311082
307,Faz Bico,9252.649614186224
307,Em Licença Médica,0
307,Aposentado,8424.608266646554
307,Sem Trabalho,10894.837305450488
307,Nunca Trabalhou,9739.91223845245
307,Dona de Casa,4799.146492958686
307,Estudante,21785.326567745567
308,Ocupado,10975.578636455017
308,Faz Bico,1150.023404263564
308,Em Licença Médica,178.43825546511593
308,Aposentado,2320.1618939069726
308,Sem Trabalho,10505.804954662777
308,Nunca Trabalhou,3445.995020999994
308,Dona de Casa,4101.94228401162
308,Estudante,9201.065397979834
309,Ocupado,22903.30130482415
309,Faz Bico,6346.423162763436
309,Em Licença Médica,646.6645189313051
309,Aposentado,3549.311211715143
309,Sem Trabalho,10635.14638150737
309,Nunca Trabalhou,5551.53170501025
309,Dona de Casa,2922.3990756230546
309,Estudante,13177.216540376767
310,Ocupado,8584.462764383692
310,Faz Bico,2022.8901778993077
310,Em Licença Médica,112.60299861111129
310,Aposentado,2552.4742399913225
310,Sem Trabalho,4364.322305338545
310,Nunca Trabalhou,2859.105661866323
310,Dona de Casa,907.5338553819455
310,Estudante,6891.604364557299
311,Ocupado,34133.96224639216
311,Faz Bico,5203.825102954243
311,Em Licença Médica,1048.7751024313716
311,Aposentado,6248.293998588233
311,Sem Trabalho,7238.761211594766
311,Nunca Trabalhou,7659.9099304052215
311,Dona de Casa,7978.182988810449
311,Estudante,19024.291768065345
312,Ocupado,15545.842073829479
312,Faz Bico,1277.945548069254
312,Em Licença Médica,0
312,Aposentado,3581.5748242165455
312,Sem Trabalho,6536.200809712779
312,Nunca Trabalhou,3003.727479340795
312,Dona de Casa,1848.4156059752818
312,Estudante,6513.188058205474
313,Ocupado,10934.831309809939
313,Faz Bico,1094.796943818428
313,Em Licença Médica,0
313,Aposentado,2078.8696699187617
313,Sem Trabalho,1645.789437362698
313,Nunca Trabalhou,1902.7951458085408
313,Dona de Casa,1509.8993683542824
313,Estudante,5099.022837723428
314,Ocupado,36525.85962018841
314,Faz Bico,11130.942024233216
314,Em Licença Médica,16.993033499999992
314,Aposentado,12775.275506853484
314,Sem Trabalho,7049.422982390114
314,Nunca Trabalhou,8253.469464612643
314,Dona de Casa,8337.56984389744
314,Estudante,21165.483300203316
315,Ocupado,45358.58092996145
315,Faz Bico,9470.539823064973
315,Em Licença Médica,886.5901785047147
315,Aposentado,9167.457422116757
315,Sem Trabalho,17781.550040037437
315,Nunca Trabalhou,9601.167771002445
315,Dona de Casa,7567.1311517705235
315,Estudante,22609.007469233748
316,Ocupado,7872.189242891754
316,Faz Bico,367.8216001314344
316,Em Licença Médica,0
316,Aposentado,1941.4295150116086
316,Sem Trabalho,555.0063088265053
316,Nunca Trabalhou,1167.4637237318711
316,Dona de Casa,354.93617807491745
316,Estudante,3301.152653527706
317,Ocupado,2423.072407368104
317,Faz Bico,62.287588040579394
317,Em Licença Médica,0
317,Aposentado,421.2499266376788
317,Sem Trabalho,232.19966459130313
317,Nunca Trabalhou,295.2963687536218
317,Dona de Casa,88.00913580869522
317,Estudante,783.8857325565182
318,Ocupado,11412.257487163795
318,Faz Bico,671.9472963226415
318,Em Licença Médica,0
318,Aposentado,2031.1875860816106
318,Sem Trabalho,2528.7777543205893
318,Nunca Trabalhou,1570.9819204652104
318,Dona de Casa,230.8912783004425
318,Estudante,4461.9522622052455
319,Ocupado,4874.725068585716
319,Faz Bico,263.10625314571473
319,Em Licença Médica,25.62543536000013
319,Aposentado,667.6929030371459
319,Sem Trabalho,922.2834530714297
319,Nunca Trabalhou,618.2294870857147
319,Dona de Casa,212.57383351142897
319,Estudante,1430.7622214685764
320,Ocupado,31491.821709401334
320,Faz Bico,3310.4958839966425
320,Em Licença Médica,484.333503652104
320,Aposentado,3887.9066602033863
320,Sem Trabalho,13049.400523828905
320,Nunca Trabalhou,5218.406243510831
320,Dona de Casa,2574.770302551395
320,Estudante,13843.858437052128
321,Ocupado,21940.01215495046
321,Faz Bico,1414.6739984566898
321,Em Licença Médica,0
321,Aposentado,1880.1229342780052
321,Sem Trabalho,2654.356706295381
321,Nunca Trabalhou,2926.416280499737
321,Dona de Casa,1834.1988973099053
321,Estudante,10145.223354547708
322,Ocupado,19253.994133447137
322,Faz Bico,174.57089636491224
322,Em Licença Médica,242.68947328421046
322,Aposentado,2964.219540353948
322,Sem Trabalho,2824.049411823921
322,Nunca Trabalhou,2853.5948688389594
322,Dona de Casa,1525.2917868606057
322,Estudante,9601.583293139642
323,Ocupado,26196.108439195617
323,Faz Bico,4128.730946095843
323,Em Licença Médica,0
323,Aposentado,5104.5973058155605
323,Sem Trabalho,6164.105265668147
323,Nunca Trabalhou,4610.140892589598
323,Dona de Casa,3477.006776649352
323,Estudante,13029.323960310003
324,Ocupado,22088.38096152451
324,Faz Bico,10786.28328671158
324,Em Licença Médica,0
324,Aposentado,7888.795099498269
324,Sem Trabalho,6944.508216445168
324,Nunca Trabalhou,5652.804257660507
324,Dona de Casa,4727.038889498019
324,Estudante,13263.17737568092
325,Ocupado,16782.6388969082
325,Faz Bico,1629.8956351287638
325,Em Licença Médica,722.5377818461541
325,Aposentado,4410.521274313246
325,Sem Trabalho,2718.425625786291
325,Nunca Trabalhou,2944.800078004345
325,Dona de Casa,2426.220797949685
325,Estudante,8421.949907430879
326,Ocupado,21386.887340308807
326,Faz Bico,2608.6701649444444
326,Em Licença Médica,543.1807227608697
326,Aposentado,5744.147718049796
326,Sem Trabalho,6944.4915117185055
326,Nunca Trabalhou,3753.3195454444444
326,Dona de Casa,1177.2709732777778
326,Estudante,8897.044334087701
327,Ocupado,9048.323884579788
327,Faz Bico,980.4867746362885
327,Em Licença Médica,0
327,Aposentado,1947.2310253885926
327,Sem Trabalho,2328.89939139009
327,Nunca Trabalhou,1350.6046143688468
327,Dona de Casa,629.9145893341964
327,Estudante,3437.5372769797796
328,Ocupado,11548.99621356412
328,Faz Bico,1145.5384986002377
328,Em Licença Médica,174.2597980619007
328,Aposentado,2338.491056032449
328,Sem Trabalho,1092.1666800697235
328,Nunca Trabalhou,1551.5213058748436
328,Dona de Casa,664.3596905968636
328,Estudante,4141.67044663759
329,Ocupado,14326.350256648348
329,Faz Bico,2426.6635579924905
329,Em Licença Médica,60.80469083913048
329,Aposentado,4593.596558087358
329,Sem Trabalho,2995.912795319894
329,Nunca Trabalhou,2356.0767396212123
329,Dona de Casa,1565.7707088006587
329,Estudante,6080.823939770886
330,Ocupado,21538.348847541994
330,Faz Bico,2529.3291826349205
330,Em Licença Médica,0
330,Aposentado,2853.1135188975454
330,Sem Trabalho,4575.959536858873
330,Nunca Trabalhou,2895.415773185714
330,Dona de Casa,2226.4223194222222
330,Estudante,5663.414898152381
331,Ocupado,15136.226249521467
331,Faz Bico,3117.7606551678487
331,Em Licença Médica,0
331,Aposentado,5521.403970823625
331,Sem Trabalho,4725.005407412681
331,Nunca Trabalhou,3311.8553907409087
331,Dona de Casa,2310.3431839565524
331,Estudante,8054.413402248069
332,Ocupado,15545.28793736589
332,Faz Bico,1158.66748712
332,Em Licença Médica,0
332,Aposentado,5248.531368264917
332,Sem Trabalho,6371.926403478925
332,Nunca Trabalhou,3433.9574070371727
332,Dona de Casa,2721.596325333132
332,Estudante,9252.046447462018
333,Ocupado,7164.822968733601
333,Faz Bico,703.1629883603724
333,Em Licença Médica,0
333,Aposentado,1635.9589974122337
333,Sem Trabalho,1954.7637715164008
333,Nunca Trabalhou,1567.7069232247338
333,Dona de Casa,2481.9302774937937
333,Estudante,4456.653236175975
334,Ocupado,13738.381944042361
334,Faz Bico,2683.5068109999993
334,Em Licença Médica,0
334,Aposentado,5369.128379600001
334,Sem Trabalho,5982.449029076474
334,Nunca Trabalhou,2948.378649758823
334,Dona de Casa,1208.7440659000001
334,Estudante,4752.4138429976465
335,Ocupado,16433.422000904495
335,Faz Bico,2567.456279098076
335,Em Licença Médica,0
335,Aposentado,4727.958592773715
335,Sem Trabalho,3696.498436858331
335,Nunca Trabalhou,3579.3955715403827
335,Dona de Casa,3052.0051800173055
335,Estudante,6321.272944179483
336,Ocupado,21998.98420548496
336,Faz Bico,561.6427383380285
336,Em Licença Médica,409.3176758125
336,Aposentado,5990.841371524091
336,Sem Trabalho,3602.7425011095474
336,Nunca Trabalhou,3799.8863862676085
336,Dona de Casa,846.3310789945767
336,Estudante,8375.246091110232
337,Ocupado,10319.940388644409
337,Faz Bico,735.5416782835256
337,Em Licença Médica,0
337,Aposentado,2342.829905340782
337,Sem Trabalho,2290.575600952185
337,Nunca Trabalhou,1506.2425582085525
337,Dona de Casa,1080.9019355194962
337,Estudante,4260.964458593813
338,Ocupado,14298.437097862488
338,Faz Bico,2315.3489909179834
338,Em Licença Médica,0
338,Aposentado,2134.818304928509
338,Sem Trabalho,4393.445252967144
338,Nunca Trabalhou,2204.076463668634
338,Dona de Casa,2464.762668834712
338,Estudante,3733.118521224914
339,Ocupado,0
339,Faz Bico,0
339,Em Licença Médica,0
339,Aposentado,0
339,Sem Trabalho,0
339,Nunca Trabalhou,0
339,Dona de Casa,0
339,Estudante,0
340,Ocupado,3879.4012722114576
340,Faz Bico,234.15687210106466
340,Em Licença Médica,0
340,Aposentado,1182.2112592541066
340,Sem Trabalho,489.53886669559375
340,Nunca Trabalhou,426.7371129144384
340,Dona de Casa,400.20198163799444
340,Estudante,1125.7500432424538
341,Ocupado,4469.138447737755
341,Faz Bico,263.36682481560655
341,Em Licença Médica,0
341,Aposentado,2544.0570980856346
341,Sem Trabalho,717.7697418603765
341,Nunca Trabalhou,537.2428225485056
341,Dona de Casa,390.34331367381475
341,Estudante,1619.0821951556322
342,Ocupado,16909.68149498664
342,Faz Bico,2386.446526047859
342,Em Licença Médica,329.32379015514437
342,Aposentado,3409.7166594907535
342,Sem Trabalho,2635.533469635025
342,Nunca Trabalhou,1976.6645308773618
342,Dona de Casa,2479.5596671146677
342,Estudante,5580.068518123719
343,Ocupado,1477.2718450000011
343,Faz Bico,251.71583125731001
343,Em Licença Médica,0
343,Aposentado,296.9427414473685
343,Sem Trabalho,347.4930524152048
343,Nunca Trabalhou,244.94255832894743
343,Dona de Casa,277.38340460526325
343,Estudante,681.2503997426901
344,Ocupado,21612.278826830217
344,Faz Bico,3588.909687238097
344,Em Licença Médica,444.9789600000003
344,Aposentado,5785.491244550728
344,Sem Trabalho,5921.48102340373
344,Nunca Trabalhou,3900.633833695655
344,Dona de Casa,2929.346757432714
344,Estudante,8506.876016449281
345,Ocupado,12208.233859566019
345,Faz Bico,2805.421403264149
345,Em Licença Médica,0
345,Aposentado,4465.040287280319
345,Sem Trabalho,6353.970894425868
345,Nunca Trabalhou,3085.975789780321
345,Dona de Casa,5702.471220129375
345,Estudante,6524.879529590288
346,Ocupado,0
346,Faz Bico,0
346,Em Licença Médica,0
346,Aposentado,0
346,Sem Trabalho,0
346,Nunca Trabalhou,0
346,Dona de Casa,NA
346,Estudante,0
347,Ocupado,25089.183991986836
347,Faz Bico,2942.9971565308388
347,Em Licença Médica,0
347,Aposentado,6945.257092945453
347,Sem Trabalho,8466.208203345344
347,Nunca Trabalhou,5557.7592370186285
347,Dona de Casa,5829.423741739109
347,Estudante,14736.190509796506
348,Ocupado,1819.3634457417565
348,Faz Bico,464.9257828634215
348,Em Licença Médica,0
348,Aposentado,323.47358082966997
348,Sem Trabalho,537.5533054489784
348,Nunca Trabalhou,400.3326052857136
348,Dona de Casa,376.05533160204004
348,Estudante,1089.2974792417567
349,Ocupado,0
349,Faz Bico,0
349,Em Licença Médica,0
349,Aposentado,0
349,Sem Trabalho,0
349,Nunca Trabalhou,0
349,Dona de Casa,0
349,Estudante,0
350,Ocupado,15879.520670242418
350,Faz Bico,1135.1299263300698
350,Em Licença Médica,1298.3346795692294
350,Aposentado,6379.618365922605
350,Sem Trabalho,16668.224227814913
350,Nunca Trabalhou,7985.5617769972
350,Dona de Casa,7964.134787525867
350,Estudante,14633.46950656596
351,Ocupado,29208.081732378996
351,Faz Bico,4107.382707587459
351,Em Licença Médica,595.0328202531653
351,Aposentado,6730.904083490225
351,Sem Trabalho,7473.699861204838
351,Nunca Trabalhou,6303.994568552554
351,Dona de Casa,6390.585591216154
351,Estudante,14871.328094905643
352,Ocupado,0
352,Faz Bico,0
352,Em Licença Médica,0
352,Aposentado,0
352,Sem Trabalho,0
352,Nunca Trabalhou,0
352,Dona de Casa,0
352,Estudante,0
353,Ocupado,0
353,Faz Bico,0
353,Em Licença Médica,0
353,Aposentado,0
353,Sem Trabalho,0
353,Nunca Trabalhou,0
353,Dona de Casa,0
353,Estudante,0
354,Ocupado,0
354,Faz Bico,0
354,Em Licença Médica,0
354,Aposentado,0
354,Sem Trabalho,0
354,Nunca Trabalhou,0
354,Dona de Casa,0
354,Estudante,0
355,Ocupado,20862.42106679677
355,Faz Bico,3501.878644508465
355,Em Licença Médica,241.5190997499998
355,Aposentado,4636.963957258018
355,Sem Trabalho,9270.556643015147
355,Nunca Trabalhou,4690.407430568179
355,Dona de Casa,5055.127600552135
355,Estudante,10365.12126157352
356,Ocupado,34024.2060793157
356,Faz Bico,4630.782828310443
356,Em Licença Médica,752.9746758871935
356,Aposentado,9657.142519339346
356,Sem Trabalho,15018.907655957191
356,Nunca Trabalhou,9000.457998137812
356,Dona de Casa,8798.470936017546
356,Estudante,23941.078461024543
357,Ocupado,1505.5367251627902
357,Faz Bico,492.46751074418574
357,Em Licença Médica,127.04379132558131
357,Aposentado,299.5504968139533
357,Sem Trabalho,508.17516530232524
357,Nunca Trabalhou,417.8034761860462
357,Dona de Casa,668.416364325581
357,Estudante,1203.005134279069
358,Ocupado,14494.316119041701
358,Faz Bico,2781.238088557515
358,Em Licença Médica,569.6613117375406
358,Aposentado,5190.865727658769
358,Sem Trabalho,5902.073080611221
358,Nunca Trabalhou,2941.565207629469
358,Dona de Casa,4286.338366534895
358,Estudante,7737.9363107926565
359,Ocupado,5093.6449572998945
359,Faz Bico,3378.041064814005
359,Em Licença Médica,0
359,Aposentado,1130.0782885260678
359,Sem Trabalho,1377.112531666377
359,Nunca Trabalhou,1192.9333382944944
359,Dona de Casa,2392.1838325806507
359,Estudante,3241.001381721368
360,Ocupado,6779.186761161518
360,Faz Bico,1091.4654062918912
360,Em Licença Médica,0
360,Aposentado,2549.508587772379
360,Sem Trabalho,1621.176002031425
360,Nunca Trabalhou,1211.2247163081822
360,Dona de Casa,1309.0825246256582
360,Estudante,3516.358967244991
361,Ocupado,4701.083903844184
361,Faz Bico,1808.900410261277
361,Em Licença Médica,211.15728786792855
361,Aposentado,1062.770961200207
361,Sem Trabalho,2292.037466687901
361,Nunca Trabalhou,998.7010411523065
361,Dona de Casa,1064.6219718826035
361,Estudante,2766.7278398433223
362,Ocupado,7351.860066347183
362,Faz Bico,0
362,Em Licença Médica,72.92906127272732
362,Aposentado,694.1512072828766
362,Sem Trabalho,918.9477226793172
362,Nunca Trabalhou,1199.4613788412698
362,Dona de Casa,575.6761831340069
362,Estudante,2471.974424235499
363,Ocupado,17316.6096758794
363,Faz Bico,109.25313466666664
363,Em Licença Médica,152.9282863157895
363,Aposentado,5125.2634040964895
363,Sem Trabalho,3115.9727669122803
363,Nunca Trabalhou,3120.235803662281
363,Dona de Casa,2963.0153786491223
363,Estudante,9621.722332109652
364,Ocupado,4272.517575272259
364,Faz Bico,982.4483535731072
364,Em Licença Médica,53.623471235293984
364,Aposentado,1112.39723320336
364,Sem Trabalho,1928.3266894689045
364,Nunca Trabalhou,1110.0009753378126
364,Dona de Casa,1424.9928269041995
364,Estudante,2534.695713438651
365,Ocupado,2008.26388626074
365,Faz Bico,96.15212605266831
365,Em Licença Médica,38.080032952909534
365,Aposentado,425.2252278871535
365,Sem Trabalho,500.49655453557875
365,Nunca Trabalhou,353.8396123461624
365,Dona de Casa,318.6722553444574
365,Estudante,968.2716433066851
366,Ocupado,11262.845438263656
366,Faz Bico,1745.6835182103882
366,Em Licença Médica,485.61628532467466
366,Aposentado,3378.6855812436856
366,Sem Trabalho,4089.9083257464235
366,Nunca Trabalhou,2368.8237978663046
366,Dona de Casa,1317.035919561038
366,Estudante,6876.395107639758
367,Ocupado,10023.344378995933
367,Faz Bico,1552.0345347800867
367,Em Licença Médica,571.8336923211899
367,Aposentado,2151.656565871904
367,Sem Trabalho,2851.073879442608
367,Nunca Trabalhou,2087.721155750524
367,Dona de Casa,2847.6871055957254
367,Estudante,5698.646046338353
368,Ocupado,19225.63770572632
368,Faz Bico,106.16717191489367
368,Em Licença Médica,212.33434382978734
368,Aposentado,9276.886796332423
368,Sem Trabalho,4389.854077046734
368,Nunca Trabalhou,3911.6223460613737
368,Dona de Casa,3288.0436707874146
368,Estudante,11646.465201132294
369,Ocupado,20238.37983391194
369,Faz Bico,2130.345475673073
369,Em Licença Médica,1549.2947928154304
369,Aposentado,7328.898687258299
369,Sem Trabalho,5387.0823051430425
369,Nunca Trabalhou,4206.624553732043
369,Dona de Casa,3786.8573538138276
369,Estudante,11355.50995501683
370,Ocupado,39064.42399600695
370,Faz Bico,3013.002500847223
370,Em Licença Médica,0
370,Aposentado,7398.234132425931
370,Sem Trabalho,8655.387794289354
370,Nunca Trabalhou,9561.253724201393
370,Dona de Casa,4001.8938543310196
370,Estudante,14091.813929067128
371,Ocupado,27963.53693979952
371,Faz Bico,1628.8621418076918
371,Em Licença Médica,0
371,Aposentado,9460.627578814563
371,Sem Trabalho,7444.986159702211
371,Nunca Trabalhou,6622.578237369693
371,Dona de Casa,8089.795615481347
371,Estudante,14285.616350528659
372,Ocupado,22105.169233643213
372,Faz Bico,2591.636154516129
372,Em Licença Médica,166.94273750000002
372,Aposentado,7359.966414505414
372,Sem Trabalho,13498.052936665325
372,Nunca Trabalhou,5511.786647820275
372,Dona de Casa,3807.071004741935
372,Estudante,11697.36959644965
373,Ocupado,24488.664634524626
373,Faz Bico,1975.4558981535602
373,Em Licença Médica,296.1923493684212
373,Aposentado,6781.058195842724
373,Sem Trabalho,9789.060816888456
373,Nunca Trabalhou,5664.610909573197
373,Dona de Casa,7419.789644270056
373,Estudante,14264.178967951695
374,Ocupado,0
374,Faz Bico,0
374,Em Licença Médica,0
374,Aposentado,NA
374,Sem Trabalho,0
374,Nunca Trabalhou,0
374,Dona de Casa,0
374,Estudante,0
375,Ocupado,24214.65937128475
375,Faz Bico,8861.778409573024
375,Em Licença Médica,247.39975581428598
375,Aposentado,10033.948881679418
375,Sem Trabalho,14017.922781685334
375,Nunca Trabalhou,7472.6379774377065
375,Dona de Casa,8110.8550727661095
375,Estudante,14729.785794555175
376,Ocupado,15274.868943686008
376,Faz Bico,3796.3719638842995
376,Em Licença Médica,176.91106775
376,Aposentado,3192.3508420295952
376,Sem Trabalho,4834.416585512018
376,Nunca Trabalhou,3360.863494311213
376,Dona de Casa,2535.820629028766
376,Estudante,7280.387457928405
377,Ocupado,72897.04388263257
377,Faz Bico,10724.150221073352
377,Em Licença Médica,935.6371704950998
377,Aposentado,11216.038406605745
377,Sem Trabalho,24128.014926020966
377,Nunca Trabalhou,17262.417029771044
377,Dona de Casa,17498.402724462547
377,Estudante,32949.295807533446
378,Ocupado,37165.62059098665
378,Faz Bico,5150.49502751961
378,Em Licença Médica,1230.9039952058827
378,Aposentado,7678.122516299469
378,Sem Trabalho,9733.607939613197
378,Nunca Trabalhou,7411.8468460588265
378,Dona de Casa,13145.54189350179
378,Estudante,17122.844212309275
379,Ocupado,23383.211014575587
379,Faz Bico,1394.5156360321419
379,Em Licença Médica,878.6217209571419
379,Aposentado,5454.888285473803
379,Sem Trabalho,7751.8518042077285
379,Nunca Trabalhou,4517.182021406544
379,Dona de Casa,5959.663415728564
379,Estudante,10776.062588705337
380,Ocupado,35954.26812760584
380,Faz Bico,5707.4128900857795
380,Em Licença Médica,1293.40140717661
380,Aposentado,10373.689822081236
380,Sem Trabalho,14222.0859143721
380,Nunca Trabalhou,9910.991711685714
380,Dona de Casa,5778.666747320529
380,Estudante,21407.496032001356
381,Ocupado,0
381,Faz Bico,0
381,Em Licença Médica,0
381,Aposentado,0
381,Sem Trabalho,0
381,Nunca Trabalhou,0
381,Dona de Casa,NA
381,Estudante,0
382,Ocupado,38036.86217128863
382,Faz Bico,4121.055385342196
382,Em Licença Médica,502.56745134883755
382,Aposentado,8970.688899702112
382,Sem Trabalho,14286.41355284486
382,Nunca Trabalhou,7924.3346708793
382,Dona de Casa,4613.712179457147
382,Estudante,20315.332189999026
383,Ocupado,25897.24861361691
383,Faz Bico,5183.26479901641
383,Em Licença Médica,1292.6586731030768
383,Aposentado,6019.894575822051
383,Sem Trabalho,9156.749741014872
383,Nunca Trabalhou,5770.914334376412
383,Dona de Casa,8740.480867337947
383,Estudante,14739.782886706662
384,Ocupado,11506.17228590164
384,Faz Bico,2598.327936035768
384,Em Licença Médica,585.3053299672133
384,Aposentado,2286.4837655320407
384,Sem Trabalho,2991.3891900447093
384,Nunca Trabalhou,2170.376312655738
384,Dona de Casa,1390.8679487391955
384,Estudante,5355.072441979138
385,Ocupado,0
385,Faz Bico,0
385,Em Licença Médica,0
385,Aposentado,NA
385,Sem Trabalho,0
385,Nunca Trabalhou,0
385,Dona de Casa,0
385,Estudante,0
386,Ocupado,1607.522841571427
386,Faz Bico,343.1286642142854
386,Em Licença Médica,0
386,Aposentado,165.2078174999998
386,Sem Trabalho,260.51564628571407
386,Nunca Trabalhou,309.9273539999997
386,Dona de Casa,415.58580564285677
386,Estudante,792.1114072142848
387,Ocupado,21853.987613413694
387,Faz Bico,2563.1636016402153
387,Em Licença Médica,0
387,Aposentado,7817.492630615254
387,Sem Trabalho,7016.127685006121
387,Nunca Trabalhou,6572.581191724604
387,Dona de Casa,12935.55254484124
387,Estudante,17332.096183595302
388,Ocupado,2438.3508058582474
388,Faz Bico,605.2292461475438
388,Em Licença Médica,0
388,Aposentado,678.7313655608772
388,Sem Trabalho,474.66814295666666
388,Nunca Trabalhou,508.9049260900001
388,Dona de Casa,223.2774486077193
388,Estudante,1464.8382713108772
389,Ocupado,15514.843651656533
389,Faz Bico,2273.8367612340417
389,Em Licença Médica,0
389,Aposentado,4635.724241963525
389,Sem Trabalho,4486.067116895135
389,Nunca Trabalhou,3492.9077042074455
389,Dona de Casa,3383.3910095322935
389,Estudante,6690.223429957443
390,Ocupado,4821.7900675080045
390,Faz Bico,259.535340893022
390,Em Licença Médica,0
390,Aposentado,1805.4105171025685
390,Sem Trabalho,1433.839772073456
390,Nunca Trabalhou,965.0262684478652
390,Dona de Casa,2021.730922865238
390,Estudante,2295.667689300008
391,Ocupado,26510.330306707685
391,Faz Bico,6090.711189157889
391,Em Licença Médica,1613.537407224791
391,Aposentado,6820.130818124932
391,Sem Trabalho,11819.739638015919
391,Nunca Trabalhou,6291.99880023254
391,Dona de Casa,6051.8392608321565
391,Estudante,17417.706022261096
392,Ocupado,0
392,Faz Bico,0
392,Em Licença Médica,0
392,Aposentado,0
392,Sem Trabalho,0
392,Nunca Trabalhou,0
392,Dona de Casa,0
392,Estudante,0
393,Ocupado,30197.1436561805
393,Faz Bico,8355.285438128756
393,Em Licença Médica,1196.3044215473114
393,Aposentado,9706.09036417363
393,Sem Trabalho,19952.54662505764
393,Nunca Trabalhou,9981.728878811016
393,Dona de Casa,6833.3125074952495
393,Estudante,18581.589264965085
394,Ocupado,5770.089699369477
394,Faz Bico,2222.612507994686
394,Em Licença Médica,64.63478102857138
394,Aposentado,2088.3575050890745
394,Sem Trabalho,2730.780966017619
394,Nunca Trabalhou,1680.3085117277305
394,Dona de Casa,1926.8393759217124
394,Estudante,3555.3758615559764
395,Ocupado,33759.81920148247
395,Faz Bico,540.9562357627108
395,Em Licença Médica,0
395,Aposentado,8443.123081711434
395,Sem Trabalho,15899.516508857225
395,Nunca Trabalhou,7185.979490545909
395,Dona de Casa,9403.327271259783
395,Estudante,18222.26117607505
396,Ocupado,37915.55029284538
396,Faz Bico,9127.876288929107
396,Em Licença Médica,1589.2089022857526
396,Aposentado,8609.512846314812
396,Sem Trabalho,9317.85924860242
396,Nunca Trabalhou,10223.820769724553
396,Dona de Casa,9888.972433864461
396,Estudante,19950.198554042283
397,Ocupado,19987.774440629484
397,Faz Bico,3628.875526524035
397,Em Licença Médica,1227.0190159999993
397,Aposentado,7261.716711792255
397,Sem Trabalho,11191.755511682182
397,Nunca Trabalhou,5859.259373801566
397,Dona de Casa,7301.341876637226
397,Estudante,15140.256163466698
398,Ocupado,34821.2117355532
398,Faz Bico,4867.057054236147
398,Em Licença Médica,0
398,Aposentado,7836.418491746254
398,Sem Trabalho,19391.612465264967
398,Nunca Trabalhou,10098.521498977363
398,Dona de Casa,10289.813348234744
398,Estudante,23128.35553862934
399,Ocupado,19703.715314938596
399,Faz Bico,4547.602991938152
399,Em Licença Médica,323.4532705778261
399,Aposentado,4844.186836324031
399,Sem Trabalho,10257.597481754674
399,Nunca Trabalhou,6027.808684177203
399,Dona de Casa,11258.5852030281
399,Estudante,13600.038057618714
400,Ocupado,33445.98822855972
400,Faz Bico,8551.480184275888
400,Em Licença Médica,999.2903762839313
400,Aposentado,11107.186688192862
400,Sem Trabalho,12053.263286554802
400,Nunca Trabalhou,9402.379628233562
400,Dona de Casa,15332.32143439432
400,Estudante,21056.07684831215
401,Ocupado,42967.64199963393
401,Faz Bico,11859.52597755591
401,Em Licença Médica,593.0926149438192
401,Aposentado,13171.544622040736
401,Sem Trabalho,16830.51907792937
401,Nunca Trabalhou,10027.33200174486
401,Dona de Casa,11014.410353133031
401,Estudante,29643.935632110904
402,Ocupado,6453.234530594305
402,Faz Bico,1382.3679390051664
402,Em Licença Médica,397.77703891472794
402,Aposentado,1838.866672093021
402,Sem Trabalho,1831.272649702841
402,Nunca Trabalhou,1635.3563818863026
402,Dona de Casa,3428.902425322995
402,Estudante,3787.2270544702806
403,Ocupado,5219.592809580258
403,Faz Bico,821.1274411173672
403,Em Licença Médica,0
403,Aposentado,1600.106364807191
403,Sem Trabalho,2249.7220670497086
403,Nunca Trabalhou,1320.0760698248546
403,Dona de Casa,1631.4957391335383
403,Estudante,2894.8810929940228
404,Ocupado,29910.556249167283
404,Faz Bico,2987.339924559913
404,Em Licença Médica,38.11921701872579
404,Aposentado,11390.008027955591
404,Sem Trabalho,4093.8586912379365
404,Nunca Trabalhou,8201.187636179087
404,Dona de Casa,10957.482801193939
404,Estudante,20069.45602462549
405,Ocupado,12530.56793436829
405,Faz Bico,2595.4203744878037
405,Em Licença Médica,526.3635877317073
405,Aposentado,4217.796416060974
405,Sem Trabalho,3650.5307589817066
405,Nunca Trabalhou,2705.2920986341446
405,Dona de Casa,1847.3492890975601
405,Estudante,5818.683250735362
406,Ocupado,14564.270094519115
406,Faz Bico,2412.91331622093
406,Em Licença Médica,0
406,Aposentado,3848.8402254044986
406,Sem Trabalho,2417.6116227405014
406,Nunca Trabalhou,2714.2409544850493
406,Dona de Casa,1514.963888584249
406,Estudante,7645.15206878185
407,Ocupado,41147.29392754528
407,Faz Bico,8766.208674014802
407,Em Licença Médica,940.2313031788674
407,Aposentado,12779.912083360252
407,Sem Trabalho,13623.663304174284
