COD_ZONA,EMPREGOS_POR_CLASSE_ATIVIDADE,QTD
384,Pessoais,410.946835868853
384,Alimentação,0
384,Saúde,0
384,Educação,979.682260135122
384,Especializado,0
384,Administração Pública,0
384,Outros,1637.01530055943
385,Agrícola,0
385,Construção Civil,0
385,Indústria,0
385,Comércio,0
385,Transporte de Carga,452.047259064934
385,Transporte de Passageiros,0
385,Creditícios Financeiro,0
385,Pessoais,0
385,Alimentação,0
385,Saúde,0
385,Educação,0
385,Especializado,0
385,Administração Pública,0
385,Outros,0
386,Agrícola,897.285565785713
386,Construção Civil,492.337376472806
386,Indústria,1764.62489951338
386,Comércio,545.181107496717
386,Transporte de Carga,239.834545474419
386,Transporte de Passageiros,0
386,Creditícios Financeiro,0
386,Pessoais,0
386,Alimentação,121.565719785714
386,Saúde,0
386,Educação,0
386,Especializado,0
386,Administração Pública,0
386,Outros,97.9646029999999
387,Agrícola,0
387,Construção Civil,3756.96630370696
387,Indústria,7113.55261846541
387,Comércio,5748.46744308117
387,Transporte de Carga,524.553823642732
387,Transporte de Passageiros,967.687630567431
387,Creditícios Financeiro,0
387,Pessoais,107.23315152
387,Alimentação,2925.02171517087
387,Saúde,438.82267892404
387,Educação,2289.31933802137
387,Especializado,547.670626531621
387,Administração Pública,631.068852825976
387,Outros,5491.87086658355
388,Agrícola,0
388,Construção Civil,341.32860992
388,Indústria,1301.88375095123
388,Comércio,71.94014765
388,Transporte de Carga,0
388,Transporte de Passageiros,0
388,Creditícios Financeiro,0
388,Pessoais,0
388,Alimentação,761.608031233005
388,Saúde,0
388,Educação,85.33215248
388,Especializado,0
388,Administração Pública,108.895523421053
388,Outros,509.725727556491
389,Agrícola,73.8389149999999
389,Construção Civil,1284.98369531169
389,Indústria,711.427352316109
389,Comércio,2064.3574428944
389,Transporte de Carga,812.279410723404
389,Transporte de Passageiros,76.6708874285714
389,Creditícios Financeiro,162.43370361932
389,Pessoais,634.756464887538
389,Alimentação,392.446365905034
389,Saúde,1668.90380912955
389,Educação,1196.62617305603
389,Especializado,1325.74629446808
389,Administração Pública,1876.2872556339
389,Outros,4625.49217326838
390,Agrícola,545.668380061101
390,Construção Civil,506.93401199054
390,Indústria,123.699335548759
390,Comércio,588.203142312636
390,Transporte de Carga,259.535340893022
390,Transporte de Passageiros,0
390,Creditícios Financeiro,0
390,Pessoais,0
390,Alimentação,0
390,Saúde,0
390,Educação,64.6347810285714
390,Especializado,0
390,Administração Pública,0
390,Outros,631.58703019352
391,Agrícola,0
391,Construção Civil,2839.08418399693
391,Indústria,1934.79829411459
391,Comércio,2822.47965639398
391,Transporte de Carga,0
391,Transporte de Passageiros,1160.08767509784
391,Creditícios Financeiro,167.792284532934
391,Pessoais,0
391,Alimentação,1064.83058996533
391,Saúde,779.294626217174
391,Educação,627.133689751147
391,Especializado,1634.96856123049
391,Administração Pública,850.704271565134
391,Outros,5225.79227378172
392,Agrícola,0
392,Construção Civil,0
392,Indústria,0
392,Comércio,0
392,Transporte de Carga,0
392,Transporte de Passageiros,0
392,Creditícios Financeiro,0
392,Pessoais,0
392,Alimentação,0
392,Saúde,0
392,Educação,0
392,Especializado,0
392,Administração Pública,485.367296949749
392,Outros,0
393,Agrícola,0
393,Construção Civil,3728.65921074473
393,Indústria,6049.45962355084
393,Comércio,2680.36263141798
393,Transporte de Carga,731.602141390243
393,Transporte de Passageiros,281.905963183797
393,Creditícios Financeiro,0
393,Pessoais,1398.53364424365
393,Alimentação,0
393,Saúde,0
393,Educação,3127.89873322432
393,Especializado,232.351140078534
393,Administração Pública,457.072105300972
393,Outros,6094.30165128366
394,Agrícola,0
394,Construção Civil,548.736754416807
394,Indústria,632.160566057143
394,Comércio,64.6347810285714
394,Transporte de Carga,0
394,Transporte de Passageiros,0
394,Creditícios Financeiro,0
394,Pessoais,237.094701246083
394,Alimentação,64.6347810285714
394,Saúde,0
394,Educação,346.418444235294
394,Especializado,189.933232774194
394,Administração Pública,0
394,Outros,1935.73064522269
395,Agrícola,0
395,Construção Civil,1484.16402692209
395,Indústria,5032.38725769662
395,Comércio,5922.75406992101
395,Transporte de Carga,0
395,Transporte de Passageiros,524.553823642732
395,Creditícios Financeiro,593.092614943819
395,Pessoais,944.814228050845
395,Alimentação,870.093686371114
395,Saúde,682.076003635438
395,Educação,2091.51017899793
395,Especializado,1251.88377218773
395,Administração Pública,2168.76400468763
395,Outros,8925.2207549896
396,Agrícola,0
396,Construção Civil,4762.24441046151
396,Indústria,5981.79803459219
396,Comércio,6158.06685820839
396,Transporte de Carga,0
396,Transporte de Passageiros,0
396,Creditícios Financeiro,0
396,Pessoais,1449.38855868166
396,Alimentação,925.773969643688
396,Saúde,110.512680481251
396,Educação,1781.28433250026
396,Especializado,767.046893333333
396,Administração Pública,1819.62668946022
396,Outros,5701.21351855549
397,Agrícola,0
397,Construção Civil,1128.00267056434
397,Indústria,8769.50056103036
397,Comércio,3340.02044610722
397,Transporte de Carga,161.726635288913
397,Transporte de Passageiros,1114.67326107924
397,Creditícios Financeiro,504.939792108451
397,Pessoais,459.972122666666
397,Alimentação,303.596577763332
397,Saúde,1608.06832947544
397,Educação,1896.36157485168
397,Especializado,0
397,Administração Pública,0
397,Outros,4872.62622867286
398,Agrícola,0
398,Construção Civil,1681.19412034378
398,Indústria,8695.74358255301
398,Comércio,7067.46379213829
398,Transporte de Carga,339.152766627475
398,Transporte de Passageiros,179.464130921053
398,Creditícios Financeiro,0
398,Pessoais,1002.88858708883
398,Alimentação,678.30553325495
398,Saúde,164.951836426743
398,Educação,624.938433975302
398,Especializado,164.951836426743
398,Administração Pública,80.0440034012069
398,Outros,2736.06573743288
399,Agrícola,845.434080244739
399,Construção Civil,2846.53228668432
399,Indústria,1079.38568342296
399,Comércio,1726.74751784777
399,Transporte de Carga,753.589189681129
399,Transporte de Passageiros,242.483228678135
399,Creditícios Financeiro,0
399,Pessoais,323.453270577826
399,Alimentação,609.238937925653
399,Saúde,161.726635288913
399,Educação,632.217114868841
399,Especializado,356.734479833333
399,Administração Pública,0
399,Outros,2271.72186206203
400,Agrícola,0
400,Construção Civil,3426.17151492546
400,Indústria,8765.45328697334
400,Comércio,8439.15655135275
400,Transporte de Carga,946.146958562412
400,Transporte de Passageiros,802.733584840087
400,Creditícios Financeiro,0
400,Pessoais,227.939813111111
400,Alimentação,1888.67373237091
400,Saúde,866.13350918884
400,Educação,227.939813111111
400,Especializado,0
400,Administração Pública,99.444259728682
400,Outros,6060.46679529334
401,Agrícola,925.624598000001
401,Construção Civil,4539.90161983273
401,Indústria,7795.58708126676
401,Comércio,12442.1743899161
401,Transporte de Carga,1345.48694283166
401,Transporte de Passageiros,0
401,Creditícios Financeiro,389.829134301858
401,Pessoais,1865.39203370858
401,Alimentação,5732.05105560842
401,Saúde,3007.77014927948
401,Educação,4597.00395744126
401,Especializado,2365.73397493598
401,Administração Pública,821.29236758908
401,Outros,8887.43630557296
402,Agrícola,99.444259728682
402,Construção Civil,769.26880732558
402,Indústria,377.731617278682
402,Comércio,990.869653858547
402,Transporte de Carga,140.2154019
402,Transporte de Passageiros,380.256451950904
402,Creditícios Financeiro,0
402,Pessoais,99.444259728682
402,Alimentação,894.772873901809
402,Saúde,0
402,Educação,609.826823397746
402,Especializado,60.2206352
402,Administração Pública,0
402,Outros,958.234343983536
403,Agrícola,152.986009724552
403,Construção Civil,704.661957859882
403,Indústria,1601.10817354112
403,Comércio,80.7565933892219
403,Transporte de Carga,220.971995289222
403,Transporte de Passageiros,0
403,Creditícios Financeiro,0
403,Pessoais,242.269780167666
403,Alimentação,496.05475209581
403,Saúde,0
403,Educação,0
403,Especializado,0
403,Administração Pública,0
403,Outros,409.461617213773
404,Agrícola,0
404,Construção Civil,2889.36212323005
404,Indústria,1367.30096176583
404,Comércio,10847.3512721612
404,Transporte de Carga,1458.4805361259
404,Transporte de Passageiros,1962.22210578269
404,Creditícios Financeiro,812.430964848982
404,Pessoais,5128.12428003935
404,Alimentação,1349.41345099075
404,Saúde,4405.71613906165
404,Educação,3968.76090073288
404,Especializado,2201.12055935026
404,Administração Pública,2052.86436962388
404,Outros,12290.130973217
405,Agrícola,0
405,Construção Civil,1090.03161499221
405,Indústria,1535.98890234017
405,Comércio,4367.30613803071
405,Transporte de Carga,0
405,Transporte de Passageiros,738.930711214286
405,Creditícios Financeiro,103.220753015581
405,Pessoais,162.080835731707
405,Alimentação,759.802516259737
405,Saúde,2254.38688480133
405,Educação,2241.70565286013
405,Especializado,790.872291669064
405,Administração Pública,0
405,Outros,5135.38844783429
406,Agrícola,0
406,Construção Civil,790.010043786901
406,Indústria,1752.15285287113
406,Comércio,4989.06590278461
406,Transporte de Carga,0
406,Transporte de Passageiros,504.908661569136
406,Creditícios Financeiro,0
406,Pessoais,914.4414414913
406,Alimentação,0
406,Saúde,508.44867785703
406,Educação,3014.34495345932
406,Especializado,1049.75541009762
406,Administração Pública,2887.0094835155
406,Outros,6040.5565773522
407,Agrícola,0
407,Construção Civil,4495.04611229002
407,Indústria,4313.36397990014
407,Comércio,3713.14517773828
407,Transporte de Carga,510.382563669064
407,Transporte de Passageiros,510.382563669064
407,Creditícios Financeiro,0
407,Pessoais,2035.06134186352
407,Alimentação,364.282752
407,Saúde,634.389369571194
407,Educação,2951.18979532824
407,Especializado,1718.81793471593
407,Administração Pública,0
407,Outros,7510.36396912035
408,Agrícola,1145.6106791891
408,Construção Civil,1132.84954274466
408,Indústria,1886.12330901707
408,Comércio,2985.43366097486
408,Transporte de Carga,682.771005248424
408,Transporte de Passageiros,324.413291195085
408,Creditícios Financeiro,0
408,Pessoais,490.874402950428
408,Alimentação,1469.68279993984
408,Saúde,1247.27127855972
408,Educação,1650.3788166578
408,Especializado,490.874402950428
408,Administração Pública,0
408,Outros,2771.15918369431
409,Agrícola,80.0440034012069
409,Construção Civil,816.826063124927
409,Indústria,108.436189393273
409,Comércio,646.963975476894
409,Transporte de Carga,161.726635288913
409,Transporte de Passageiros,0
409,Creditícios Financeiro,0
409,Pessoais,323.250629413272
409,Alimentação,80.0440034012069
409,Saúde,216.872378786546
409,Educação,0
409,Especializado,0
409,Administração Pública,141.119767872727
409,Outros,1406.00008292455
410,Agrícola,880.192456517403
410,Construção Civil,662.857718395238
410,Indústria,3588.01083655754
410,Comércio,339.504088053136
410,Transporte de Carga,175.861275
410,Transporte de Passageiros,0
410,Creditícios Financeiro,0
410,Pessoais,0
410,Alimentação,74.1189654545455
410,Saúde,61.9123967142857
410,Educação,0
410,Especializado,0
410,Administração Pública,124.79868804878
410,Outros,401.513765757143
411,Agrícola,388.907448349107
411,Construção Civil,314.877695424435
411,Indústria,2198.78943656651
411,Comércio,143.260426468344
411,Transporte de Carga,0
411,Transporte de Passageiros,171.230579148915
411,Creditícios Financeiro,0
411,Pessoais,0
411,Alimentação,143.260426468344
411,Saúde,0
411,Educação,873.330286307247
411,Especializado,0
411,Administração Pública,0
411,Outros,1032.81279731308
412,Agrícola,0
412,Construção Civil,339.836475902298
412,Indústria,2985.89649334781
412,Comércio,1638.99576946137
412,Transporte de Carga,0
412,Transporte de Passageiros,131.255058385416
412,Creditícios Financeiro,0
412,Pessoais,0
412,Alimentação,1042.89741011266
412,Saúde,367.051340714286
412,Educação,1057.59744938335
412,Especializado,834.106407091294
412,Administração Pública,0
412,Outros,2816.05740536811
413,Agrícola,263.750993275
413,Construção Civil,1524.682298825
413,Indústria,438.938474243097
413,Comércio,648.70879592037
413,Transporte de Carga,297.81870637037
413,Transporte de Passageiros,175.445044775
413,Creditícios Financeiro,0
413,Pessoais,595.63741274074
413,Alimentação,297.81870637037
413,Saúde,0
413,Educação,350.89008955
413,Especializado,0
413,Administração Pública,0
413,Outros,1575.64510561759
414,Agrícola,822.521442063159
414,Construção Civil,393.765175156249
414,Indústria,491.532872213871
414,Comércio,2729.24969759065
414,Transporte de Carga,360.277813828454
414,Transporte de Passageiros,328.588032607595
414,Creditícios Financeiro,0
414,Pessoais,393.765175156249
414,Alimentação,303.528191125
414,Saúde,340.586923443038
414,Educação,131.255058385416
414,Especializado,229.022755443038
414,Administração Pública,1615.8811485696
414,Outros,1052.57960548958
415,Agrícola,520.571041745455
415,Construção Civil,171.767064
415,Indústria,0
415,Comércio,944.030733816491
415,Transporte de Carga,0
415,Transporte de Passageiros,0
415,Creditícios Financeiro,0
415,Pessoais,164.741042836364
415,Alimentação,28.627844
415,Saúde,0
415,Educação,511.570537140804
415,Especializado,122.91089772093
415,Administração Pública,245.971598872727
415,Outros,1089.39726688626
416,Agrícola,443.029041032258
416,Construção Civil,1344.68387910033
416,Indústria,936.114403916769
416,Comércio,2690.2359795862
416,Transporte de Carga,396.80788579378
416,Transporte de Passageiros,0
416,Creditícios Financeiro,0
416,Pessoais,249.484598076923
416,Alimentação,620.484988399504
416,Saúde,185.50019516129
416,Educação,502.848987338162
416,Especializado,33.62674175
416,Administração Pública,512.120158195308
416,Outros,2285.79123101535
417,Agrícola,0
417,Construção Civil,256.777975895523
417,Indústria,2724.33795663947
417,Comércio,4698.27135031754
417,Transporte de Carga,542.608834225807
417,Transporte de Passageiros,0
417,Creditícios Financeiro,0
417,Pessoais,1878.57172252528
417,Alimentação,1710.11300479242
417,Saúde,1765.63388604691
417,Educação,1337.76112435522
417,Especializado,2187.16707401128
417,Administração Pública,283.696038
417,Outros,6844.18172169267
418,Agrícola,0
418,Construção Civil,56.9146227692308
418,Indústria,1581.15070953296
418,Comércio,4246.87288839195
418,Transporte de Carga,60.6333538461538
418,Transporte de Passageiros,618.834160432432
418,Creditícios Financeiro,67.0629943636364
418,Pessoais,0
418,Alimentação,268.311817159789
418,Saúde,434.851809575079
418,Educação,768.248555376543
418,Especializado,877.866487443561
418,Administração Pública,51.0378746440678
418,Outros,5146.11342135187
419,Agrícola,0
419,Construção Civil,257.782716615385
419,Indústria,2780.65452961773
419,Comércio,2480.47386867764
419,Transporte de Carga,656.022175499844
419,Transporte de Passageiros,618.834160432432
419,Creditícios Financeiro,0
419,Pessoais,647.939506993007
419,Alimentação,1719.61056924746
419,Saúde,0
419,Educação,1673.51472928806
419,Especializado,239.837790125
419,Administração Pública,1868.4255324799
419,Outros,4971.83593582553
420,Agrícola,0
420,Construção Civil,0
420,Indústria,1663.78416198911
420,Comércio,4311.66417970257
420,Transporte de Carga,0
420,Transporte de Passageiros,70.2233870967741
420,Creditícios Financeiro,1507.59724258824
420,Pessoais,118.094153225806
420,Alimentação,130.967520430107
420,Saúde,345.127680951303
420,Educação,0
420,Especializado,566.86721679095
420,Administração Pública,261.083432377358
420,Outros,130.480917741935
421,Agrícola,0
421,Construção Civil,432.631657586207
421,Indústria,12898.317445514
421,Comércio,8746.96359113311
421,Transporte de Carga,216.315828793103
421,Transporte de Passageiros,907.82257065
421,Creditícios Financeiro,291.705354120533
421,Pessoais,216.315828793103
421,Alimentação,710.459295803763
421,Saúde,3159.85208958374
421,Educação,412.038540241845
421,Especializado,4266.12231152327
421,Administração Pública,1375.01005758997
421,Outros,5772.16693737738
422,Agrícola,0
422,Construção Civil,2492.6612569793
422,Indústria,5546.21715866903
422,Comércio,16474.5146503866
422,Transporte de Carga,1676.3782832
422,Transporte de Passageiros,2406.69591852105
422,Creditícios Financeiro,1032.7678047823
422,Pessoais,2854.54180958023
422,Alimentação,5216.55317440287
422,Saúde,6257.32682843206
422,Educação,7417.88600638642
422,Especializado,9422.04145718673
422,Administração Pública,8339.85769683834
422,Outros,13554.9470351948
423,Agrícola,0
423,Construção Civil,220.755172643678
423,Indústria,649.716971034483
423,Comércio,2034.57941174529
423,Transporte de Carga,105.174846933333
423,Transporte de Passageiros,160.916195076923
423,Creditícios Financeiro,320.820309220588
423,Pessoais,1192.89427893707
423,Alimentação,0
423,Saúde,540.213397454013
423,Educação,921.364731187952
423,Especializado,971.713105308773
423,Administração Pública,0
423,Outros,2572.33633767361
424,Agrícola,0
424,Construção Civil,0
424,Indústria,861.187527379592
424,Comércio,1664.31194053781
424,Transporte de Carga,0
424,Transporte de Passageiros,0
424,Creditícios Financeiro,183.872212351579
424,Pessoais,613.329291299693
424,Alimentação,977.84237610806
424,Saúde,1069.94688037681
424,Educação,2103.70290980532
424,Especializado,133.30661072
424,Administração Pública,884.73074317647
424,Outros,2408.36292527922
425,Agrícola,0
425,Construção Civil,1065.42061871962
425,Indústria,1375.61397624113
425,Comércio,823.794163535597
425,Transporte de Carga,143.146455454545
425,Transporte de Passageiros,256.777975895523
425,Creditícios Financeiro,155.26654288
425,Pessoais,179.642806428572
425,Alimentação,590.7777725629
425,Saúde,0
425,Educação,135.849077294117
425,Especializado,0
425,Administração Pública,0
425,Outros,2154.62798039859
426,Agrícola,0
426,Construção Civil,901.593276267938
426,Indústria,904.849502911765
426,Comércio,1878.0512382774
426,Transporte de Carga,803.261553852234
426,Transporte de Passageiros,406.467828000001
426,Creditícios Financeiro,0
426,Pessoais,186.180938470588
426,Alimentação,1478.16653308277
426,Saúde,186.180938470588
426,Educação,1932.46957615764
426,Especializado,784.04594878877
426,Administração Pública,0
426,Outros,6728.60609717254
427,Agrícola,0
427,Construção Civil,909.0678536
427,Indústria,3027.69766622224
427,Comércio,3797.2330286913
427,Transporte de Carga,439.375475266667
427,Transporte de Passageiros,699.381944571429
427,Creditícios Financeiro,163.095253048781
427,Pessoais,331.969096266667
427,Alimentação,483.811534931506
427,Saúde,0
427,Educação,2048.44024256085
427,Especializado,202.932535
427,Administração Pública,307.279994136364
427,Outros,4100.24738279424
428,Agrícola,0
428,Construção Civil,0
428,Indústria,1903.67723178915
428,Comércio,1356.93078525691
428,Transporte de Carga,333.119499729729
428,Transporte de Passageiros,0
428,Creditícios Financeiro,0
428,Pessoais,790.198111561154
428,Alimentação,333.119499729729
428,Saúde,820.092587569083
428,Educação,1735.73790015043
428,Especializado,585.759606101695
428,Administração Pública,0
428,Outros,4316.19537508292
429,Agrícola,0
429,Construção Civil,1502.94072357713
429,Indústria,2219.66142214147
429,Comércio,4515.66422353205
429,Transporte de Carga,416.587661000001
429,Transporte de Passageiros,833.175322000001
429,Creditícios Financeiro,0
429,Pessoais,793.727377800001
429,Alimentação,0
429,Saúde,0
429,Educação,1620.34306451034
429,Especializado,552.436738294118
429,Administração Pública,543.907834038462
429,Outros,3060.08640077602
430,Agrícola,0
430,Construção Civil,1807.5328119858
430,Indústria,1628.41830207973
430,Comércio,1767.64865048132
430,Transporte de Carga,414.532219919023
430,Transporte de Passageiros,1254.7977912017
430,Creditícios Financeiro,0
430,Pessoais,718.668564441177
430,Alimentação,1095.80828124118
430,Saúde,305.297660604807
430,Educação,219.126126933333
430,Especializado,1032.61822864
430,Administração Pública,0
430,Outros,2284.1540132515
431,Agrícola,0
431,Construção Civil,1661.35971913043
431,Indústria,9372.88281460561
431,Comércio,8198.27805015974
431,Transporte de Carga,0
431,Transporte de Passageiros,206.4048828125
431,Creditícios Financeiro,0
431,Pessoais,1539.58250526493
431,Alimentação,1371.65412141991
431,Saúde,771.940544572283
431,Educação,1980.74455912675
431,Especializado,2569.89052774563
431,Administração Pública,940.40908973036
431,Outros,3887.48736714712
432,Agrícola,0
432,Construção Civil,1845.33678919149
432,Indústria,4456.57402777703
432,Comércio,5349.17433435933
432,Transporte de Carga,615.112263063831
432,Transporte de Passageiros,3235.25079828982
432,Creditícios Financeiro,615.112263063831
432,Pessoais,2696.91392550279
432,Alimentação,3080.4441264731
432,Saúde,1433.9695646557
432,Educação,1901.35661948977
432,Especializado,1978.91905468405
432,Administração Pública,1934.97665832553
432,Outros,6620.48069923208
433,Agrícola,0
433,Construção Civil,5390.18191680132
433,Indústria,546.049892083937
433,Comércio,1206.43045435822
433,Transporte de Carga,0
433,Transporte de Passageiros,625.54563625877
433,Creditícios Financeiro,0
433,Pessoais,2924.01195197949
433,Alimentação,362.097848735077
433,Saúde,0
433,Educação,1644.96937922635
433,Especializado,1974.54182251945
433,Administração Pública,50.565601631579
433,Outros,5223.5306881296
434,Agrícola,0
434,Construção Civil,24.7122050909091
434,Indústria,702.70027259977
434,Comércio,100.912761512195
434,Transporte de Carga,72.8843498181818
434,Transporte de Passageiros,0
434,Creditícios Financeiro,0
434,Pessoais,0
434,Alimentação,204.438505459459
434,Saúde,0
434,Educação,0
434,Especializado,0
434,Administração Pública,0
434,Outros,187.996273159645
435,Agrícola,0
435,Construção Civil,674.683497455781
435,Indústria,21503.5039800111
435,Comércio,2198.1052554778
435,Transporte de Carga,375.103620840646
435,Transporte de Passageiros,122.396952704287
435,Creditícios Financeiro,0
435,Pessoais,743.700986102704
435,Alimentação,276.10595721754
435,Saúde,0
435,Educação,25.1303719460738
435,Especializado,571.089562751561
435,Administração Pública,1135.022620839
435,Outros,5159.13872215722
436,Agrícola,402.899683688526
436,Construção Civil,4654.62855008792
436,Indústria,3086.45938521684
436,Comércio,11790.7318252633
436,Transporte de Carga,1743.68935241587
436,Transporte de Passageiros,1910.25177043678
436,Creditícios Financeiro,480.022680579693
436,Pessoais,3673.34537629058
436,Alimentação,3879.37191142638
436,Saúde,3259.16880110842
436,Educação,4498.07474110238
436,Especializado,1762.90229904973
436,Administração Pública,3946.93775870442
436,Outros,12045.6227179486
437,Agrícola,0
437,Construção Civil,6427.49881204475
437,Indústria,1053.08244923928
437,Comércio,7641.45076201551
437,Transporte de Carga,1208.07132110108
437,Transporte de Passageiros,1606.0256695245
437,Creditícios Financeiro,0
437,Pessoais,3861.85925844248
437,Alimentação,3548.59494624622
437,Saúde,553.207623050281
437,Educação,3808.23119990606
437,Especializado,916.365966980545
437,Administração Pública,0
437,Outros,6546.61213081362
438,Agrícola,0
438,Construção Civil,4761.53946072625
438,Indústria,291.705354120533
438,Comércio,5014.53704690984
438,Transporte de Carga,488.40698137931
438,Transporte de Passageiros,712.138256946901
438,Creditícios Financeiro,0
438,Pessoais,912.460732206896
438,Alimentação,873.629729946901
438,Saúde,480.022680579693
438,Educação,464.608791893333
438,Especializado,820.21039955752
438,Administração Pública,0
438,Outros,5542.64653459878
439,Agrícola,449.007403597058
439,Construção Civil,753.878020657895
439,Indústria,0
439,Comércio,205.402168323529
439,Transporte de Carga,0
439,Transporte de Passageiros,0
439,Creditícios Financeiro,0
439,Pessoais,148.872785921053
439,Alimentação,148.872785921053
439,Saúde,0
439,Educação,148.872785921053
439,Especializado,480.022680579693
439,Administração Pública,0
439,Outros,556.902911842105
440,Agrícola,0
440,Construção Civil,1138.87557397836
440,Indústria,7434.13174578334
440,Comércio,7577.74954736693
440,Transporte de Carga,1113.96586628255
440,Transporte de Passageiros,1349.53090126947
440,Creditícios Financeiro,287.403391842628
440,Pessoais,55.8838274096386
440,Alimentação,763.954064133037
440,Saúde,731.065153191184
440,Educação,1116.9327700851
440,Especializado,507.320923142857
440,Administração Pública,488.824379309826
440,Outros,9584.59872689299
441,Agrícola,0
441,Construção Civil,289.002990809184
441,Indústria,396.756445312499
441,Comércio,1375.74091256124
441,Transporte de Carga,0
441,Transporte de Passageiros,0
441,Creditícios Financeiro,0
441,Pessoais,0
441,Alimentação,712.749054874253
441,Saúde,139.669213632653
441,Educação,128.806318367347
441,Especializado,0
441,Administração Pública,201.245437909091
441,Outros,139.669213632653
442,Agrícola,64.6439497600001
442,Construção Civil,143.428563893333
442,Indústria,1031.345090328
442,Comércio,167.085869301587
442,Transporte de Carga,143.428563893333
442,Transporte de Passageiros,0
442,Creditícios Financeiro,0
442,Pessoais,583.670289706667
442,Alimentação,268.51994
442,Saúde,198.863639962299
442,Educação,55.4350760689656
442,Especializado,81.1740585882353
442,Administração Pública,0
442,Outros,942.7591424788
443,Agrícola,55.8838274096386
443,Construção Civil,814.231878393785
443,Indústria,454.633306637698
443,Comércio,220.568784111393
443,Transporte de Carga,0
443,Transporte de Passageiros,699.381944571429
443,Creditícios Financeiro,0
443,Pessoais,0
443,Alimentação,13.1126791219512
443,Saúde,0
443,Educação,55.8838274096386
443,Especializado,0
443,Administração Pública,0
443,Outros,534.812741345593
444,Agrícola,0
444,Construção Civil,270.587260066355
444,Indústria,933.861142137707
444,Comércio,962.111430690191
444,Transporte de Carga,0
444,Transporte de Passageiros,0
444,Creditícios Financeiro,416.587661000001
444,Pessoais,364.27906138369
444,Alimentação,306.722261415585
444,Saúde,133.69957852075
444,Educação,330.165679324676
444,Especializado,62.4253292307692
444,Administração Pública,141.015028842105
444,Outros,1709.48513325598
445,Agrícola,0
445,Construção Civil,2908.14874696524
445,Indústria,12994.0663811055
445,Comércio,6779.58278166758
445,Transporte de Carga,399.589437387755
445,Transporte de Passageiros,585.759606101695
445,Creditícios Financeiro,299.168993076923
445,Pessoais,1433.43510005241
445,Alimentação,2469.69244370473
445,Saúde,3504.93334727187
445,Educação,1511.30368309322
445,Especializado,1447.97563640561
445,Administração Pública,0
445,Outros,3324.13676433422
446,Agrícola,0
446,Construção Civil,725.720648846801
446,Indústria,17843.4186791964
446,Comércio,2475.98871014885
446,Transporte de Carga,2827.92834345748
446,Transporte de Passageiros,244.608583480519
446,Creditícios Financeiro,571.479193523667
446,Pessoais,1489.47551145634
446,Alimentação,2661.30856688327
446,Saúde,641.935041574074
446,Educação,785.872243352941
446,Especializado,2212.06024081133
446,Administração Pública,0
446,Outros,4296.08040611406
447,Agrícola,0
447,Construção Civil,690.486383190476
447,Indústria,3845.76964136218
447,Comércio,8292.25677899556
447,Transporte de Carga,118.215233052632
447,Transporte de Passageiros,0
447,Creditícios Financeiro,641.935041574074
447,Pessoais,787.486813994487
447,Alimentação,530.386057854676
447,Saúde,1711.06720248191
447,Educação,3902.34623474932
447,Especializado,2554.56210552114
447,Administração Pública,0
447,Outros,1989.32486818976
448,Agrícola,0
448,Construção Civil,904.674382022455
448,Indústria,1446.63120944916
448,Comércio,7509.35927354861
448,Transporte de Carga,1265.92155630224
448,Transporte de Passageiros,267.3642444
448,Creditícios Financeiro,1900.52807182524
448,Pessoais,0
448,Alimentação,2120.8273787981
448,Saúde,978.517617982884
448,Educação,2842.9597526875
448,Especializado,4365.08141405945
448,Administração Pública,1457.63396200821
448,Outros,6427.04066130189
449,Agrícola,0
449,Construção Civil,3642.77133164303
449,Indústria,6544.04692006488
449,Comércio,13898.258275242
449,Transporte de Carga,0
449,Transporte de Passageiros,1935.75562548545
449,Creditícios Financeiro,589.86365728203
449,Pessoais,3128.17210535508
449,Alimentação,3397.21625150244
449,Saúde,5786.48961264818
449,Educação,3666.67655238176
449,Especializado,2685.65361633769
449,Administração Pública,4450.90465119012
449,Outros,21934.7725985617
450,Agrícola,0
450,Construção Civil,3844.0604021315
450,Indústria,2523.09738155109
450,Comércio,7990.35927583339
450,Transporte de Carga,333.768642113637
450,Transporte de Passageiros,3586.23121519062
450,Creditícios Financeiro,983.683261462015
450,Pessoais,3171.42190024986
450,Alimentação,3095.45453957789
450,Saúde,2381.12861321951
450,Educação,2339.02332080359
450,Especializado,1979.03077383708
450,Administração Pública,937.243247
450,Outros,9371.66468471779
451,Agrícola,0
451,Construção Civil,1451.75687743591
451,Indústria,10304.5242499636
451,Comércio,6119.53064323829
451,Transporte de Carga,3689.16332873716
451,Transporte de Passageiros,0
451,Creditícios Financeiro,330.816013484124
451,Pessoais,622.692437597868
451,Alimentação,2913.56730306499
451,Saúde,3510.61495960168
451,Educação,1981.65817394982
451,Especializado,622.692437597868
451,Administração Pública,0
451,Outros,8576.65596445615
452,Agrícola,0
452,Construção Civil,820.035373888683
452,Indústria,3523.83082308581
452,Comércio,635.488546285715
452,Transporte de Carga,811.087628001791
452,Transporte de Passageiros,1085.77902835649
452,Creditícios Financeiro,0
452,Pessoais,559.513499755102
452,Alimentação,0
452,Saúde,0
452,Educação,1068.92666415606
452,Especializado,95.6704793333334
452,Administração Pública,0
452,Outros,2761.07530666121
453,Agrícola,0
453,Construção Civil,0
